tweetId,tweet,favorites
1625158429789589504,"Did you know that Casey DeSantis’s real name isn’t Casey? 

It’s Jill. 

True story. 

She and Ron DeSantis got married at Disney too. Weird for a guy who always likes to play tough guy with 
his Disney Donors. 

Everything about Jill and Ron is fake.",3338
1580650189446336512,"This video has been deleted from every platform (including Google) years ago. It took me a long time to find it. 
MAKE IT VIRAL! https://t.co/FraPD4LaCm",8432
1591185650606551040,"In the time it has taken California, Arizona and Nevada to count 70-80% of the votes from this election, Florida counted 100% of millions of votes, had a hurricane and already rebuilt a hurricane damaged highway.

Let that sink in.",13966
1592689728402337792,jimmy fallon died,158
1688332814163623936,"さすがプーチン‼️
岸田も爪の垢を煎じて飲めよ

プーチン大統領、ロシア全土で5Gを禁止し、全ての電波塔を破壊｜Spiderman886 #note https://t.co/4Bsr8gcM1E",8629
1687815541510352896,@moimoi0415 @tyomateee こんにちは。実は日本も民度が上がってきたのは1980年頃からで、この写真はそれ以前のものだし、そのもう少し前は電車や新幹線はゴミを捨てていくものだったのです。1枚目は山陽新幹線ひかり号、夢の超特急でもこの有様だったんですよ。民度は経済発展とともに育まれるものなんですね。 https://t.co/qyjQnCPkAO,2343
1586018406456733696,"Yes, you are fu$king idiot.  Rand Paul and Rand Paul’s neighbor got in a fist fight because of a dispute about Rand Paul trashing his neighbors property.  Rand Paul’s neighbor was right to whip his ass for the disrespect Rand Paul showed him.",249
1654095232449871872,"Cori Bush, a Black woman, is campaigning to remove the FIRST BLACK SUPREME COURT JUSTICE from his seat on the bench.  Let that sink in, because it’s proof that there is no BLACK COMMUNITY.

So when you hear black people like Bush and Sunny Hostin and Al Sharpton and Joy Reid say",5494
1641488712151486464,"BREAKING: Nashville shooter Audrey Hale was getting counseled by church pastor Chad Scruggs whose daughter she targeted and killed.

Absolutely sickening. https://t.co/MuEuzmaG5j",6771
1592204013142949888,"Good news.

I’ve read through the proposed @HouseGOP conference rules resolution for the 118th Congress and gender pronouns and family names are not banned like they are now under Nancy Pelosi.",10387
1611487683569913856,"Biden Falsely Blames Murder of Capitol Police Officer By Black Nationalist On Trump Supporters
https://t.co/2ggru4nq2a",1824
1682395062704168960,"皆この時期クーラーつけっぱなしにしてるとクーラー病っていって自律神経失調症ぽい感じなるの気をつけてね。
身体の体温調節機能バグっていつもより倦怠感やばかったり鬱っぽくて外出れなくなっちゃったりするんだ、、こないだまでそれだっためぐからの注意喚起なんだ、、",30206
1651059145087254528,Congratulations on stealing another medal from a woman! What a feat!,19404
1537170855238717440,"Double Masked self-proclaimed high priest just tested positive again, after receiving 4 covid shots
https://t.co/EtrqS75wr0

#truth #moderna #fda #CV19deathcult #plagueofcorruption #endingplague",308
1652168884626104320,@Minjaeswifey @ygdreamingg IM GOING TO SQUISH YOU 🫵,1
1645018271903629312,"Kamala Harris: The propensity for electric buses to burst into flames without warning is a small price to pay for having USB outlets next to every seat. 🤡

#ClimateScam #ClimateCult #NetZero #CobaltMining https://t.co/5UfWAiU4Eo",2097
1676290247372447744,Did the African migrants release the Paris zoo animals so they’d feel more at home? https://t.co/pilG5l8uYe,5107
1649719527108739072,Hamilton today 👌 https://t.co/fzfebLe7Ur,2540
1652043846954393600,RT @lesbitrite: sextou d sdd dela,0
1607507519303471104,"A 3-decades fear campaign on global warming ignores climate's natural history, written in the geological record. Earth is a naturally evolving, recurring, self-perpetuating, living biosphere, set by sun, moon, oceans &amp; landform. Humans can't affect the scale of the natural world. https://t.co/VB02I8YhLJ",5264
1612492251690582016,".@JoeBiden and the Democrats are liars. 

Their funding for more IRS agents is targeting low income families and giving them more control over Americans’ lives. https://t.co/o4ngNqsRgn",37
1604909326820220928,China is SO aggressive! Look how it placed itself in the middle of the US's military bases. https://t.co/JXCznZf1Ka,3333
1597577555002855424,"The price of ""freedom"" in the US: 1 million Covid deaths + 40,000 gun deaths per year + 107,622 Fentanyl deaths in 2021 alone. The American people deserve something far better than that. What we want is to protect our people's lives and ensure them a better life.",3571
1538483952192831488,@ElrondVIPGames LFG Guys 🚀🚀🚀,1
1564124831083282432,"@DrLoupis 9 yrs old. Cardiac arrest.  

Someone make it make sense. 

Oh wait. They can’t. Because it doesn’t. 

Repeat after me: Nine.Year.Old.Children.Don’t.Have.Heart.Attacks!!",1130
1637480539879010304,"Everytime Credit Suisse is in the news I remember they had a Black CEO who was turning the company around but the idea of a Black guy running a Swiss bank was so abhorrent they pushed him out.
So the company fell back into its old ways and is about to fail
https://t.co/FO7PZbndlt",2741
1648348430345945088,"A big fire took place in Beijing Changfeng Hospital earlier local time today, killed 21 ppl. In addition to the shocking number of casualties, more scary reality is zero clue of the fire was made to the press - videos, mentions, chat post, nothing. Not a press coverage existed 1) https://t.co/NvBnSyp19Y",527
1612785185581301760,Left his Tesla in a garage for a month - this is what happened 👀 $TSLA https://t.co/N09171cVQm,41740
1615027219314638848,"RT @MALAKEBARFIII: به مامانم گفتم قلبم داره پرواز میکنه بسوی تو❤️😌
متاسفانه تا زمان برخورد قلب بهش باور نکرد😬🫤 https://t.co/ZddHsanpM8",0
1617728155938062336,Nevada to consider bill allowing noncitizens to serve on police forces amid staffing shortages https://t.co/u2DgIazxoX,84
1618665651043995648,"On Wednesday, the Russian Ministry of Defense reported that Laos handed over 30 T-34 tanks to Russia in fully operational condition.

This battle will be legendary https://t.co/zBeN7o7PVo",311
1626191496247386112,"Saddening, shocking and upsetting.
#OhioChemicalDisaster #OhioTrainDisaster #OhioChernobyl https://t.co/HQxhpEiK1W",726
1628091384782626816,"Conspiracy theories making the rounds about Turkiye earthquakes 

""America uses HAARP wealther modification""

As ""lightning strikes don't happen before a earthquake"" https://t.co/jUn72gelC5",272
1669396524768591872,The Denver Nuggets championship parade is LEGENDARY 🔥🔥🔥 https://t.co/1dXtpI3RU5,21631
1565086552580956160,"Suddenly Ivermectin shows up on the NIH website for treating Covid. After years of denial, blocking, interference, villification, ruining social media accounts, killing people, etc. they silently add it to their antiviral protocol. https://t.co/iSDwYLlU1O",37278
1656016060728983552,"The current frontrunner for the Republican Party’s nomination for president has just been found guilty of sexual assault.

And it won’t cost him an ounce of support.

Let that sink in.",18841
1613188733477470208,"If you don’t believe corporate greed has deadly consequences, take a look at the decline in American life expectancy. We need #MedicareForAll, and we must raise the minimum wage. https://t.co/haY3CFEQGt",1346
1547072916193480704,"Breaking the norms and principles of international law!  #USS Benfold destroyer illegally trespassed into #Chinese territorial waters off Xisha Islands in South China Sea. #PLA Southern Theater Command organized air, naval forces to track and warn it away. #SCS @globaltimesnews https://t.co/H4iIu5S4gB",78
1656645299870351360,I had to try a English Pepsi 11 grams of sugar vs 65 in the states https://t.co/KmyEIpkUej,1200
1678024859706875904,"SHOCKING: Mel Gibson (Sound of Freedom) is the REAL DEAL

warned about the evils of HOLLYWOOD in 1998

Predicted how they‘d turn on him 

Alludes to actors being actual demons 

He knows something very dark &amp; wants to EXPOSE it. The seriousness in his voice is chilling https://t.co/6l8Mu6LVxV",29426
1690444597397528576,"🌽#IowaStateFair🎡takeaways
1. Governor Kim Reynolds got triggered.
2. Rob DeSantis was defended by a girl🤣 https://t.co/N0WJJwiCPt",3450
1633924121594826752,He just said he was a Muslim Christian. That is like saying you are a unionist independence supporter 🤡 https://t.co/yiNS0jZYJk,150
1650488173472915456,"The emergency alert system contract, that cost the UK tax payer £22 million pounds during a cost of living crisis, was awarded to Fujitsu. Fujitsu then funnelled that money to Infosys, owned by Sunaks father in law. 

All, totally, fking corrupt..

https://t.co/0CvYTeHWTM",347
1689480556378284032,@NewDealFan2 @theserfstv Yup… totally. https://t.co/ZLJBtcAgYa,50
1672399098878791680,ARE YOU KIDDING ME https://t.co/rYnUpuZm2L,6551
1667679808308822016,@AGHamilton29 Community notes? @CommunityNotes The constitution doesn’t allow anyone to serve more than two terms. It says nothing about being elected.,28
1667005552885637120,RT @shiba23500: ローソン天満町店 https://t.co/CHbQr67sy3,0
1638968239438045184,"Since Ashley Biden’s diary is now confirmed as authentic, we can safely conclude that Joe Biden is something very close to an incestuous pedophile. Or is there another way to look at it? https://t.co/PGxc4N5kjE",65487
1653149291446251520,"Speaker McCarthy wants to rewrite history but the apartheid state of Israel was born out of violence and the ethnic cleansing of Palestinians.

75 years later, the Nakba continues to this day.",5749
1655740799089270784,"Re ""Grim Reaper"" crossing camera shot in Westminster Abbey before the Coronation -- Abbey claims it's ""a verger"";  as someone who served on 2 Presidential campaigns: no one unauthorized can wander across a national stage at a moment such as that. No access.https://t.co/XGMfEtE1lc",1028
1592179607595270144,300 Americans will die today from fentanyl poisoning because Joe Biden is president and refuses to secure the border.,34479
1597285572699074560,Apple has mostly stopped advertising on Twitter. Do they hate free speech in America?,586122
1603873894225412096,"$858,000,000,000 for defense contractors and weapons manufacturers, $0 for unhoused veterans.

Who is the military budget for, again?",5441
1613193891729281024,Tua doomed either way . He in a lose lose situation. Unless he plays and win lol,0
1631417873544429568,Ukranian children who were freed by Putin from adrenal fluid and harvesting factories in Ukraine at a pep rally in Russia. I'm so happy these children are safe now but there's still SO many who are not. And we fund the deep state and our own demise. My poor people💔😭#TeamPutin https://t.co/xNEkS0Fx8a,396
1665272824418762752,"San Francisco, California, is beautiful this time of year.  Most people don’t realize it looks this way. https://t.co/i1e7b95rpe",7170
1689675883282329600,"Liberaron a los motochorros acusados de asesinar a Morena Domínguez en Lanús
https://t.co/RccYrnVO0v",31
1670317954762944512,The VIP visit never include ospreys. These are not political transport. What a crock of crack in the community notes.,590
1690794346830757888,"The Spanish Inquisition courts in Andalusia were occupied by a Muslim who would come to a Muslim and say to him, “This is your nymph,” and they would enter him in it, and the door would be closed on him, so that nails would penetrate his body and he would die.

Thousands of https://t.co/vkSkZW4UAO",2160
1707802820328698368,"RT @Basappamv: Even returned officers at Income tax department get service period get extended violating all rule and regulations.

Its a l…",0
1687192360059387904,"Canada has zero pro-choice Conservative MPs, watchdog says https://t.co/RDBFySHHY2",229
1681327711556456448,Ron DeSantis wanting Trump prosecuted… Bye Bye MAGA vote.  DeDone 👇🏼 https://t.co/idFVPUGd6F,5178
1589716906671472640,Bill Gates traveled to Epstein Island 37 times... that we know of.,76415
1686099013500624896,A logo X foi retirada da sede do Twitter. Aparentemente Elon Musk deve alterar o nome da plataforma novamente. https://t.co/j10qodCP42,22725
1644057866272223232,"Aparentemente, si puedes ver a dos personas abrazándose, domina el lado izquierdo del cerebro, y si puedes ver un dinosaurio, domina el lado derecho del cerebro. ☺️
 ¿Qué ves en la montaña? https://t.co/lyggBfWapU",851
1655585782038405120,I still can't believe this is legal. https://t.co/wYfpBsh7wA,4773
1688144685401845760,"The “check if her beauty is natural test” live at a wedding done by the groom’s family 

Thoughts? https://t.co/NIhaFNyIRx",3830
1641378446696644608,What a fraud David Hogg is. Running around claiming he went to Parkland School and is a shooting survivor? You are exposed now clown.😂😂🤣🤣 https://t.co/vPE7o9MPz0,13504
1686414885595320320,"Der erste Supermarkt in der Nähe des Festivals wurde schon komplett zerstört, es ist nur eine Frage der Zeit bis der nächste dran ist. #Wacken https://t.co/Wl2d64pNJU",225
1628113184900153344,What on earth is happening with the American railway system?🤨👇 https://t.co/20i7P13pY9,16332
1657836623239806976,https://t.co/3Ho22E7yZz,12631
1689692061623099392,"WAS
          THE HAWAII

+ OTHER 
LARGE SCALE
FIRES CAUSED
BY AND ENERGY WEAPON? https://t.co/ymEhKmmP3z",3093
1683886897574158336,"#Colombia | ¿Qué opina? El presidente Petro les subió el salario a los congresistas en un 14,62%. Tiene efectos retroactivos desde enero de 2023. Le contamos ⬇
https://t.co/WbfDJOxSUA",203
1657891099384627200,"Be seen. Because trucks can't always see you.

#RoadSafety https://t.co/Bd21j28Kbv",109
1591627252801933312,"Mitch McConnell said he would retire if he lost the Senate. 

The Jig Is Up McTurtle.",29737
1742025184947892224,"""😊I saw this eyebrow pencil all over fb and decided to try it. It looks like real hair and is easy to use. I stopped having my brows microbladed and this pencil has saved me so much money since then. I recommend it'💙""
👉https://t.co/4wGNteZrvE https://t.co/78zEnPWcM9",9547
1332398733401591808,This was posted on our Department of State dashboard but had since been deleted. https://t.co/bDmvCK0kDB,111276
1599763459742105600,"Trump 2016 got 74M votes from 2,497 US counties.
Biden 2020 got 81M votes from 509 US counties.
So Trump, the popular incumbent, got 29,636 votes per county and Biden, the challenger who couldn't draw 500 people, got 159,135 per county, 5.3x as many.
Seem plausible to you?",398
1714810679054524672,"Wired: @JoeBiden “has now visited two active war zones in eight months ― two more than all the previous presidents combined.”

Tired: Trump resisted going to Iraq because he “was afraid for his safety, according to one of his top White House aides.” https://t.co/h3oIgB10Hi",712
1604972341863202816,"Holy sheep shit. The government was actually paying Twitter to censor people.

@elonmusk, maybe there is a way to make Twitter profitable! (Though will cost you your soul.)",43504
1656204231353978880,"My condolences for IMRAN KHAN 😔
CAN'T believe he will paas so soon😒
TABDILI was waiting in PAKISTAN but unfortunately he passed away by facist pakistani army.
RIP
#Pakistan 
#ImranKhanArrest 
#Karachi https://t.co/ArH1CCykoO",618
1653433929926598656,"RT @brattyrain: “This is real life eh!”

Himlay na malala!!!

KDebut MO NA | #HAPPY21STKD https://t.co/nwcHFyl9Ok",0
1557500125991223296,"Well now! Every single person that comes at Trump has had some association with the pedophile, sex-trafficking  sickos Ghislaine Maxwell and Jeffrey Epstein. It all makes so much sense doesn't it! President Trump has been exposing it all! 💪🇺🇸🦅Best President EVER!",158
1577633240474652672,"I just want to remind everyone that 5 days ago, Nancy Pelosi admitted that democrats want illegal immigrants here as chattel slaves and no one blinked an eye.",323
1538165146333417472,@AlexaBR Eu queria saber mesmo porque ultimamente minha Alexa fala sozinha de madrugada.,0
1618994752564633600,"Joe Biden has destroyed the Strategic Petroleum Reserve by selling it to China. 

That’s YOUR oil.

This morning, the House passed my amendment to force Biden to refill the SPR to the level it was on his first full day in office. https://t.co/zTIWarqnUe",17825
1649168451028799488,"So by revoking my blue check mark because I wouldn’t pay some arbitrary fee, someone can just be me and say a bunch of bullshit. Does that mean Twitter and @elonmusk are liable for defamation or identity theft or fraud?",7757
1681134383409799168,"Are these verses from the Talmud out of context? 

Are they fake? 

If not, then doesn't it make everyone who follows these ""laws"" a threat to humanity? https://t.co/HQGh2M87Os",3357
1686746485898010624,NEWS: A US Federal court ruled that the White House and its agencies were violating the First Amendment’s protection against government censorship by pressuring Twitter to place advisory labels on posts and/or ban accounts. https://t.co/R729rFPr1R,5014
1685917299616960512,これ、ICチップを製造していたパナソニックが事業を中国に売却したのも一因（どころか主要因）だと思うのだけど、誰もそのことに触れないな,14470
1596177591547092992,"The smallest bird in the world is the Zunzunito, also know as the bee bird. https://t.co/j7DnyI755H",182643
1689236894427611136,"📺 TV en DIRECTO | Cuca Gamarra: ""Los únicos países en los que no se reconocen a quien gana son aquellos en los que las elecciones no son transparentes"" https://t.co/LT6RKmCAfs https://t.co/HKJoImiYC9",1420
1657414118297546752,"JUST IN: Dismal attendance at Iowa Trump rally.

“There are only a few hundred people here for the Trump rally. Any other rally there would be thousands by now.”

-Longtime Trump supporter https://t.co/cOvjwbaYYH",2613
1688203815449739264,Yet another incredible LK-99 replication. Humanity is about to go doubly exponential. https://t.co/sMAj5OV2P9,21242
1616549134315687936,"Tom Hanks visited Epstein Island several times…

Tom Hanks supports making masks mandatory once again…

Tom Hanks used to be one of my favorite actors…

Tom Hanks is a pedo, a liar, a phony, and a complete idiot. 

R.I.P. LOSER",290
1614517653447524352,"These are some of the names that went to Epstein island. Notice tom hanks name, who has a movie out now. Anyone who supports this pedophile scumbag, you should also burn in hell like him https://t.co/tzYqYhdzs3",86
1649467223650574336,Is this real??????? 😂 https://t.co/pOShB5s5Us,255
1663972576689893376,"People pay $6,500/m for a studio apartment in NYC.

Meanwhile, I pay $2,198/m for this in Charleston, SC.

Remote work has completely changed what's possible. https://t.co/QGdaMwxXhq",1609
1679937876182863872,"Please tell me this girl just domed Mike Pence. 🤣
 https://t.co/aeOFGTtkqO",1386
1667636485569548288,"Bill Clinton had national security information in his sock drawer. Clinton never formally declassified it. When sued to return it to Archives, a federal court dismissed the case. Why? Because by law the President's mere act of removing the records made them his personal records.",4752
1639253417490100224,RT @AndrewOkere: This is the PICTURE of the year and the new face of our democracy. The portrait is right in my office and visitors room fo…,0
1685226706486145024,以前も投稿しましたが、マグネシウムの充分に入った海塩(自然塩)を積極的に摂取するとむしろ血圧は「下がります」。夏場の熱中症が危惧される時期は、例え高血圧症があっても遠慮なく塩分と水分を接種してください。「血圧が上がるので、塩分はとるな」という不勉強な医師の助言は無視して構いません。,6055
1688945064263749632,"Folks, this is what Bidenomics in action looks like. https://t.co/R5D4YFRGZB",20739
1652229370206097408,Military tribunals are now being conducted in Guam. Prison barges are arriving daily with high level elites who will face trials and executions. https://t.co/hj6LOhQ3QA,2944
1669789464497999872,https://t.co/rBNHbLF20P,65539
1599568718014844928,This might be the most amazing thing I have seen in sports,162
1601395533146619904,"I’ll wait to pass judgement but Grant Wahl was reporting on the ugly side of the World Cup in Qatar and has mysteriously passed away while there. That is far too suspicious. 

Thoughts to his family. Just terrible.",3469
1592660062656688128,"Climate change was the number two issue for mid term voters tied with abortion, ahead of crime

It's still blowing my mind 🤯 https://t.co/rrg2Ku54ly",2565
1605597315657371648,Trump paid ZERO federal income tax in his last year as president. https://t.co/BSIybNN9PS,13479
1649419042522820608,올가 학생시절은 뇌피셜로 하다,0
1664457746958393344,わたしも都民だ、住民税を支払っている。こういう事業を支援しなくてどうする。あれこれの制約をつけて使えなくしていく、行政の常套手段だ。「公募しなかったのは団体の責任」と。汚い。,2334
1677814942815207424,"Patrimônio líquido total do Elon Musk: 245,9 bilhões de dólares

Imposto arrecadado pelo governo brasileiro em apenas 6 meses: 205,3 bilhões de dólares

Tire suas próprias conclusões",3720
1658161888902135808,"Citibike Karen has deleted all her social media accounts. 

Don't hide now, bitch. Be as loud and proud as you were when you weaponized your white lady tears and screamed ""help"" to try and get those young Black men killed.",39881
1550459483113095168,"The spread of monkeypox in the U.S. could represent the dawn of a new sexually transmitted disease, though some health officials say the virus that causes pimple-like bumps might yet be contained before it gets firmly established.  https://t.co/SlsTY3pmCz",439
1649123543756558336,How it started:                How it’s going: https://t.co/EwbujvWc3D,31796
1672258681696657408,"📢 Justiça: Marcão do Povo é condenado a 1 ano e 4 meses de prisão em regime aberto e R$ 30 mil reais de indenização a @Ludmilla por injúria racial.

O apresentador teria chamado a cantora de ""pobre macaca"" durante o programa Primeiro Impacto, no SBT. https://t.co/NVDk9miIzx",2711
1604884648936738816,"Pornography drives sexual violence, infidelity, body dysmorphia, sexual dysfunction, child sex abuse, sex trafficking, and more. There are 0 positives. Eradicating porn would immediately improve society",8786
1619536619782164480,"[RG911Team] If you think #PfizerGate is shocking, consider this bombshell video footage revealing the crime of the century on 9/11… which has been #shadowbanned by social media for years… #PfizerLeak #PfizerExposed https://t.co/2lD5hrTqtm",1098
1676214289353572352,"This 4th of July, it's high time we recognize that the US exists on stolen Indigenous land and commit to returning it. Learn more and take action now: https://t.co/45smaBmORH https://t.co/a6qp7LXUAE",13693
1690116507865333760,A gorilla showing its baby to people proves animals can sense human feelings and compare them with their own mental state. Kind interactions bring out the best. 🙏🪄 https://t.co/XcCP4pQvdf,145688
1682098978039447552,RT @JoyceWhiteVance: Looks like it's not going to be cooperation for Mr. Russell. Interesting that he and Walt Nauta &amp; others who could do…,0
1678433967157186560,Air Canada 777 damaged after suspected Khalistani terrorists planted an improvised bomb under the service truck which caught fire while under the plane at Montreal's Pierre Elliott Trudeau Airport. https://t.co/KJyhnwod0l,1740
1684665461273657344,"#LoMásLeído | ECONOMÍA: La farsa del empleo: 1,7 millones de 'ocupados' no trabajan ni una hora a la semana.

https://t.co/692mHKYRnt",123
1656999398092464128,"La gran tienda de muebles sueco IKEA llega a Colombia. 

Inversión directa de más de 1.600 millones de dólares, y creando más de 1.300 puestos de trabajo.

Pese a que pretendan generar pánico económico, vamos por buen camino. @petrogustavo https://t.co/MuFzzpYusd",3669
1547586884376834048,"RT @lilydaily_: #RT_EVENT • [lily daily] About happiness...
 
﹡#RT 추첨 : 1명 
﹡#RT + #FOLLOW 추첨 : 1명 
 
16k 기념 추첨을 통해 두분께 어바웃 해피니스 선물 꾸러미를 보내…",0
1553629910534594560,The moon rising in the Artice circle between Russia and Canada https://t.co/S3UX9FYtul,47785
1544507961673887744,"RT @bell__scout: ゲリラアマギフ1万円🎁(PayPay交換可)
参加方法：フォロー・RT・いいね
〆切：今日 https://t.co/9LIvprLogB",0
1668568279349075968,https://t.co/JtEj2QLamI,19799
1679148055906619392,woah. https://t.co/ICr9YVAUTY,103431
1672945519809683456,DISATTIVATE L'ID ALLERT DAI TELEFONI CELLULARI. E' APP. GOVERNATIVA GIA' ATTIVA SUGLI SMARTPHONE ( Grazie a Beppe Fantin per la segnalazione https://t.co/VrdgT6a1r7,685
1689194342273929216,"💬 #Zaitsev: #USA’s decision to give the Kiev regime cluster munitions sparked a negative response from Laotian leaders 🇱🇦

This position is not random. #Laos still suffers from the aftermath of the US’s barbaric bombings during its “secret war” in that country. https://t.co/ufwZYRm5MT",413
1668662330840981504,How does this make you feel?? https://t.co/xfk2Hueu1K,1177
1574594554552098816,Wow! https://t.co/upGm8dO0hI,137
1586521429516124160,"Yikes.!
Obama loses control of rally as crowd chants JJB, FJB, FJB...
You won't see this on lefty media https://t.co/P93VCS1ovK",1619
1605743301167980544,"The Money we are sending to Ukraine is being funneled back to the pocket of Biden and the Democrats. Its the biggest money laundering scheme in the history of America. 

You have to be a Natural born idiot if you don’t see that.

Raise your hand ✋if you agree",14460
1645914779486150656,"The UK goverment has passed a bill that permits all of our food to be bio engineered.

This is without ANY consultation with the public.

This will open the doors to MRNA genocide technology being added to our food without our knowledge or consent.

https://t.co/zb1siS1pl6 https://t.co/bVBwFao9X1",4483
1532795505239007232,"We should repeal the liability shield that often protects gun manufacturers from being sued for the death and destruction caused by their weapons.

They’re the only industry in the country that has this kind of immunity.

It’s outrageous. It must end.",49579
1544551845665710080,"A former Pfizer employee turned whistleblower says that the main goal of the COVID-19 injections falsely being labeled “vaccines”, is to weaponize a human being’s immune system to kill itself. Karen Kingston, a former Pfizer employee, and current analyst .#Pfizer",12873
1565157236103647232,"YES! Stacey Abrams just destroyed Republican Governor Brian Kemp at tonight’s debate after he accused her of voter fraud, reminding him that a federal judge found that HE “illegally canceled over 34,000 voter registrations” after she sued him. RT IF YOU SUPPORT STACEY ABRAMS!",24000
1585746143576662016,"Clarence Thomas had lunch w DeSantis a day before Roe was overturned

Barrett spoke alongside McConnell at the McConnell Center

Roberts, Kavanaugh, Barrett were on the Bush team that fought Gore

Koch funded these Federalist Society hacks

&amp; they wonder why we don’t trust them?!",5604
1612312707398795264,"DoNotPay will pay any lawyer or person $1,000,000 with an upcoming case in front of the United States Supreme Court to wear AirPods and let our robot lawyer argue the case by repeating exactly what it says. (1/2)",15250
1683488055246614528,@gmslipe @thiwitter Mas o namorado dele já faz vídeos 👀😂,0
1655585782038405120,I still can't believe this is legal. https://t.co/wYfpBsh7wA,4773
1686989475124019200,"Forget ChatGPT, It costs $20/Mo to use.

Instead, use Merlin, you'll never need ChatGPT.

Here are 10 reasons Merlin will make you 10x more productive.

[ THREAD ] 🧵",1016
1668930084579979264,https://t.co/By56nGqjee,759
1682677545072771072,The British government has built a floating prison for migrants who entered the country illegally. https://t.co/p27hBnavgZ,24779
1774103186166386944,"RT @BBCPORNxX: Sara Jay is one of the best at taking BBC 
@SaraJayXXX 
@Brickzilla1 
https://t.co/Ir2ivFlL0u",0
1687187697214050304,https://t.co/RmqDUnZ77f,169213
1687563899007119360,iPhone 15 Pro front vs iPhone 14 Pro… jeeez https://t.co/C60Uoygp7x,11591
1587967728609918976,Young Ma really pregnant 🤰 🤯 https://t.co/jLYIA7871U,44843
1686404810264793088,"Por que não temos lojas da Apple no Brasil?

Um secretário do Rio de Janeiro fez essa pergunta ao Steve Jobs em 2010. A resposta? 

O manicômio tributário de vocês nos impede https://t.co/Su3BwWs2dB",4190
1599073471623233536,#TrumpWasRightAboutEverything https://t.co/WXhWpSyPXS,3942
1644810884764631040,Your cerebral spinal fluid is SEMEN. The brain floats in it. It provides protection and strength. https://t.co/bWv5rUA1NU,1525
1684871615040118784,ビッグモーター前の街路樹跡から検出された除草剤は、欧米では使用禁止の発がん性疑い物質グリホサートだった　米国では巨額訴訟相次ぐ https://t.co/kzAe6BtPsZ,2683
1656329269113659392,Siempre unid@s. https://t.co/qADYxYdVpj,2506
1589414958508691456,"My commitment to free speech extends even to not banning the account following my plane, even though that is a direct personal safety risk",367974
1675442690144747520,「この人は私のもの！」独占したい気持ちで相手を操作しようとすると、やがてその人は去ります。恋人でも友人でも同じです。人は物ではありません。誰も占有はできないのです。,17
1662121945477816320,"To everyone who sent in a donation, THANK YOU - the excitement is off the charts!

$8.2 Million is the most raised by any candidate in 24 hours in the history of presidential politics!!

Looking forward to our Great American Comeback, thank you for joining the movement! https://t.co/UgZjNCh1VM",9959
1665966023445454848,【速報】ウクライナ・ザポリージャ原発、ロシア軍が冷却水ダムを爆破、まもなくメルトダウン😨 https://t.co/seynaRW8SW,860
1689910774309830656,"100万は即支給です

 全員1人残らずです。

 時間もないので
フォロー【いいね】 だけで即配布。  

✳︎現金、Pay Pay、ビットコイン
 の中から希望を選んでコメント下さい

【重要】受取りはプロフから https://t.co/n29ceLmXOS",278
1675885583208529920,"RT @piqsol: #Piqsol is home to the first Multi-Chain
Fractional NFT Marketplace &amp; offers a suite of options, from renting and leasing to mi…",0
1682563189723250688,このシーンはヒラリーが助けられているシーンではないです。捕らえられたシーンです。https://t.co/WbBTR3ZiZn,2578
1602173028389257216,Outstanding! https://t.co/T2YJaEihiH,19633
1682196139494318080,"On March 26, 2023, a video surfaced of Russian soldiers describing how they found a “baby factory” in Ukraine where young children are raised for the pedophile child brothels to be sold as sex slaves to elite pedophiles and the ones deemed unattractive are used for their organs. https://t.co/Z7euPE2ktd",5041
1686672258482466816,"【悲報】大貫剛さん、また適当な事書いて二度目の公開処刑w

余計な事書かなきゃ良いのにw

一度目&gt;https://t.co/7kaqsQ50gr https://t.co/6xKmxCSFMT",152
1686860145811402752,"〈限界エロ行為に挑戦！〉維新・新人女性市議がAV作品に出演していた　林芳正外相の‶セクシーヨガ”でも…

#週刊文春

https://t.co/k0hTvw0N59",2095
1690923623291486208,甲府市議会議員の村松ひろみってどんなやつ？と訪れた方、村松ひろみは、新型コロナワクチンもHPVワクチンも慎重な判断を、という活動をしている議員です。 https://t.co/tdcpESa3SR,241
1630314668874162176,"If you don’t believe the gun industry is now full-on supporting domestic terrorists…I give you the official instagram post for Smith and Wesson…I mean the Proud Boys.  

Here’s to gun industry sponsored Seditious Conspiracy. 

Better buckle up. https://t.co/Vr0YYfja6s",3940
1684225278879432704,"En prononçant un non-lieu, l’Etat croit se disculper, mais il s’incrimine encore plus. Il reconnaît que tuer n’est pas un dysfonctionnement, mais le fonctionnement de la police. Alors, c’est tout l’Etat qui devient coupable et pas seulement quelques individus.",440
1679397122708500480,"衝撃！
サイゼリアにアレがないので、置き忘れだと思い、ないんですがと店員さんに訊いたら、廃止になったとのこと！！！
そうです、間違い探し（お子様メニュー表）がなくなってしまったそうです！！！
2023年4月版が最後っぽい！
ショックすぎる！！！",86913
1646310230857494528,どこに落ちるかわからぬミサイル落下を警告するJアラートが、一体何の役に立つのか。冷静になって、よく考えよう。結局、「日本は狙われている」という意識を日本人に植え付け、怖がらせること以外には、何の役にも立たない。つまりJアラートは人々のためではなく、政府のためのもの。無視に限る。,7330
1648176952451420160,"RT @MasculineEgo_: 2. Educate him financially
 
Teach him how to manage his finances. 

Show him how to budget, save, and invest money wise…",0
